createdAt,updatedAt,patientID,patientName,patientBirthDate,patientNIK,patientPhoneNumber,patientAddress,patientEmail,isAlive,qualityScore,nameQuality
2021-02-25 09:01:09.039767,2021-02-25 09:01:09.039767,3cb386ec-2958-415b-83cf-01f008dd9c62,Fajar Purnomo,1976-03-22,8227465603736387,62875160057,"Gg. Gang Dipenogoro No. 946, RT 10/RW 10, Ville, Jakarta Utara 89637",fajarpurnomo534@yahoo.com,True,100,Valid
2024-10-01 19:17:44.850578,2024-12-02 14:31:42.800654,46b70af6-6aae-4658-9bc2-c52b282e3732,Sinta Suryanto,2011-07-14,8225572611633930,62804364290,"Jalan Jl. Pacuan Kuda No. 214, RT 02/RW 02, Ville, Bekasi 32354",,True,95,Valid
2023-10-26 23:20:10.527405,2024-03-10 13:12:26.533096,ab94b420-01c6-4f9d-acd2-06b33cfdca86,Putri Purnomo,1953-07-26,5361447012354007,62844172112,"Perum Gg. M.T Haryono No. 563, RT 16/RW 09, Ville, Yogyakarta 38821",putripurnomo238@gmail.com,True,100,Valid
2022-09-21 03:31:59.650409,2022-09-21 03:31:59.650409,69962620-76b8-44db-bb13-00e3a9107a92,Budi,1936-06-13,3651452808814666,62861420575,"Perum Jalan K.H. Wahid Hasyim No. 107, RT 10/RW 06, Ville, Medan 57480",budi957@outlook.com,True,100,OneWord
2023-06-17 02:27:32.900326,2024-08-13 04:38:04.590160,2d7b2a8e-910d-4945-bebe-4413520cc13f,Oscar Wardani,1961-09-04,,62884155890,"Jl. Gang H.J Maemunah No. 509, RT 05/RW 03, Ville, Bogor 23669",oscarwardani422@gmail.co.id,False,75,Valid
2022-09-09 10:22:05.977340,2022-09-09 10:22:05.977340,9dc22fe1-5681-4a54-8af4-cb841f45deb2,Tono,1970-12-15,8110734103774877,62859259798,"Jl. Gang Cikutra Timur No. 458, RT 06/RW 01, Ville, Surabaya 70828",tono962@outlook.com,True,100,OneWord
2022-01-04 11:30:54.791827,2022-02-26 07:12:31.843581,b7fbb753-9733-4e72-9424-d42562c5f56b,Gita Rahayu,2008-05-31,6124594109574825,62879865130,"Gg. Jalan Rumah Sakit No. 244, RT 20/RW 06, Ville, Bandar Lampung 29100",gitarahayu122@yahoo.co.id,True,100,Valid
2024-06-05 04:15:51.438861,2024-08-25 07:39:45.416490,ac94b4e8-2cd4-41a4-ae8e-3948931499ef,Citra Fitri,,3264423112683748,62864457584,"Jalan Jl. Surapati No. 463, RT 14/RW 05, Ville, Bogor 89267",citra97@outlook.com,True,85,Valid
2023-02-08 20:35:32.049422,2023-02-08 20:35:32.049422,f67fb245-2c56-4f28-ada8-0289341cd0b2,Aldi,2008-02-07,7375534611403226,62884565229,"Gg. Jalan Pelajar Pejuang No. 320, RT 09/RW 09, Ville, Surabaya 65804",aldi536@yahoo.com,True,100,OneWord
2023-05-23 10:55:51.498619,2025-04-17 19:36:43.720732,8bf81688-858e-4bf3-b4da-f831c297a3cd,Reza Nugroho,1971-04-01,7244515103984162,62829353054,"Gang Jl. Cihampelas No. 790, RT 19/RW 08, Ville, Makassar 68706",rezanugroho864@gmail.com,True,100,Valid
2021-03-14 05:51:23.063518,2021-06-30 19:20:34.512879,8819bc4a-05c6-4dd9-ac7b-f2909e20e633,Oscar,1936-12-27,7449770105738775,62854294984,"Gang Gg. Rungkut Industri No. 989, RT 01/RW 05, Ville, Banjarmasin 53623",oscar167@gmail.com,True,100,OneWord
2021-10-21 11:39:40.818885,2024-03-07 06:03:38.488502,2fa5f86a-3207-4155-8a37-f0b1816454eb,Wahyu Susanti,1945-10-06,6533666810799161,62800932291,"Perum Gang Peta No. 340, RT 06/RW 04, Ville, Yogyakarta 71348",wahyususanti432@yahoo.co.id,True,100,Valid
2021-08-28 00:31:22.286522,2021-08-28 00:31:22.286522,539808fa-e81f-477a-a454-1bc1660d5933,Eka Oktaviani,1990-06-27,7401461212769989,62842791783,"Jalan Gg. W.R. Supratman No. 744, RT 12/RW 03, Ville, Padang 79302",ekaoktaviani942@yahoo.co.id,True,100,Valid
2021-05-10 09:29:44.339694,2021-06-18 08:40:35.341826,24aafeed-ae23-4a7d-b484-0846202eb5a7,Mira Indrawati,2024-03-20,,62829800481,"Jalan Jl. Tebet Barat Dalam No. 424, RT 10/RW 10, Ville, Yogyakarta 84877",,True,70,Valid
2021-10-30 04:35:06.988572,2021-10-30 04:35:06.988572,9cdb03c4-34a5-4932-a84d-1178aa2846a6,Sinta Rahayu,1976-08-02,8145641001391058,62896219900,"Gang Gg. Raya Setiabudhi No. 256, RT 06/RW 05, Ville, Medan 79534",sintarahayu497@yahoo.com,True,100,Valid
2023-01-17 09:37:20.553495,2023-01-17 09:37:20.553495,2f6199a4-b1ed-43b9-97ab-ed0ccb8b7221,Sinta Zaki,1952-12-12,1940860303870416,62862844320,"Gg. Gg. Pasir Koja No. 78, RT 07/RW 08, Ville, Jakarta Pusat 78195",sinta625@outlook.com,True,100,Valid
2023-04-17 16:47:19.802804,2023-05-31 01:52:27.102833,ee02570f-0b70-4629-a345-ac8a85d08a90,Fajar Susanti,2008-09-07,3353676407419266,62820774000,"Perum Gg. Pasteur No. 931, RT 03/RW 04, Ville, Medan 84590",fajarsusanti487@yahoo.co.id,True,100,Valid
2024-05-15 11:33:59.284950,2025-04-02 11:50:45.146048,a05bdb61-8391-46b5-8b36-077ec59fcc0c,Vina Fitriani,1990-08-18,7346961508900499,62856123198,"Jl. Jalan Pasir Koja No. 292, RT 03/RW 09, Ville, Pekanbaru 14732",vinafitriani870@yahoo.co.id,True,100,Valid
2022-06-30 07:46:18.916524,2024-09-07 16:42:58.591541,66d109b5-baee-4279-87a6-f244712fd644,Bayu,1999-03-16,7272322811942230,62801951024,"Gg. Gg. Cihampelas No. 180, RT 02/RW 02, Ville, Batam 46569",bayu844@yahoo.co.id,True,100,OneWord
2020-12-07 14:47:59.504563,2024-03-18 02:17:30.575137,4a5b295f-9b7e-495f-8211-bf837d36619f,Joko,1979-03-05,3163962206457578,62871740557,"Jl. Gg. Gegerkalong Hilir No. 159, RT 15/RW 05, Ville, Bogor 10552",jokowardani795@gmail.com,True,100,OneWord
2024-12-05 12:07:11.446766,2025-01-29 17:25:15.719605,b9940908-e741-44cf-a3c5-94f17d4cf592,Putra Fitriani,1979-06-17,7313484606653044,62816070697,"Gang Gg. Jamika No. 389, RT 10/RW 06, Ville, Bogor 69871",putrafitriani446@yahoo.co.id,True,100,Valid
2021-03-21 22:32:49.521169,2024-04-25 14:42:48.731323,7ce3caa9-04a9-4c02-9a7d-7533e821f2a4,Hadi  Wardani,,7107714509228094,62845186508,"Perum Jalan Raya Setiabudhi No. 695, RT 15/RW 09, Ville, Denpasar 89540",hadiwardani317@gmail.co.id,False,85,Valid
2022-05-24 08:05:41.354522,2023-12-28 23:32:04.226776,010364bc-e749-47cc-986f-8575099c2104,Dewi Indrawati,2006-11-22,3197660703115214,62887018565,"Perum Gang Abdul Muis No. 375, RT 07/RW 08, Ville, Samarinda 23914",dewiindrawati244@gmail.com,True,100,Valid
2022-10-19 04:00:25.140221,2023-09-03 04:27:22.769327,0a741d3b-e003-40a1-9e51-4274a7bc9685,Indra Wardani,1953-06-26,8176234702547829,62882446627,"Jl. Jl. Dipatiukur No. 195, RT 09/RW 07, Ville, Malang 35722",indrawardani268@gmail.com,True,100,Valid
2024-08-18 01:39:51.651800,2024-08-18 01:39:51.651800,9f167e6f-34be-4a88-8028-00b9a65bd6fd,Citra Purnomo,1978-10-24,6457476606203178,62857417317,"Gang Gg. K.H. Wahid Hasyim No. 625, RT 11/RW 05, Ville, Jakarta Selatan 17787",citrapurnomo589@outlook.com,True,100,Valid
2021-11-08 18:27:16.976435,2021-12-24 10:48:53.844347,93db3666-dcdc-4572-91ad-bcc2be31f807,Putra Fitriani,2011-03-09,,62826242987,"Jalan Jl. Rajiman No. 118, RT 12/RW 10, Ville, Samarinda 65002",putrafitriani197@yahoo.com,True,75,Valid
2020-05-27 00:11:01.828694,2024-04-04 12:37:21.623600,06d09524-2487-41fb-a192-394a5c5f0550,Bayu Chandra,1982-07-20,3622755209582736,62897038618,"Gang Jl. Kapten Muslihat No. 764, RT 04/RW 03, Ville, Makassar 30510",bayuchandra559@outlook.com,True,100,Valid
2021-01-12 13:59:24.381024,2024-04-13 09:22:39.237271,6908e09c-dac0-41b2-86d5-96fd66d80b3c,Aldi Wibowo Irfan,1939-02-03,5259660406169085,62896081180,"Gang Gang Moch. Ramdan No. 94, RT 09/RW 09, Ville, Batam 91921",aldiwibowo732@gmail.co.id,True,100,Valid
2024-02-21 11:32:37.114300,2024-08-04 11:54:44.617323,b9851f6d-d921-444b-8300-1eb2f469d982,Oscar,,7495905901521585,62897511649,"Komplek Gang PHH. Mustofa No. 32, RT 19/RW 02, Ville, Bogor 86704",oscar529@yahoo.com,True,85,OneWord
2021-10-25 06:07:08.574763,2023-07-01 14:46:52.702345,dc7a134a-38b7-481d-a75a-33c5c1f0ea34,Vina,1981-03-09,8128791305880531,62809559696,"Gg. Gang Pasir Koja No. 685, RT 19/RW 09, Ville, Jakarta Timur 84353",vina484@gmail.com,True,100,OneWord
2024-11-18 01:14:26.214853,2025-05-21 11:59:46.598889,7a497e73-a68f-4cd7-ad2f-e1957bd0cf4b,Oscar,1995-06-06,1849200603994279,62874978870,"Jl. Gg. Rumah Sakit No. 925, RT 18/RW 04, Ville, Pekanbaru 76561",oscarsetiawan400@outlook.com,True,100,OneWord
2023-06-27 11:22:46.089239,2025-03-11 17:47:53.481678,cc9b6cea-eb2c-450f-8196-bda5e45419f0,Hadi,1949-10-31,7179334404031824,62822261074,"Jl. Jalan Pasirkoja No. 19, RT 12/RW 09, Ville, Batam 68013",hadiwijaya252@yahoo.com,True,100,OneWord
2023-01-16 22:19:21.096780,2025-03-21 08:42:04.084314,eab941f1-4a82-4cbf-b479-cc63d7f95a8b,Umi Wardani,1975-07-28,1719236208391726,62877536900,"Komplek Gang Sentot Alibasa No. 623, RT 05/RW 01, Ville, Bogor 25169",umiwardani689@yahoo.co.id,True,100,Valid
2020-02-25 14:39:14.955048,2022-03-05 14:47:05.542318,1cb58365-4c51-4195-bfa4-de5f986f8a26,Gita,2003-10-08,3117736405057097,62861349906,"Jl. Jalan Kutai No. 287, RT 09/RW 01, Ville, Yogyakarta 10865",gita237@outlook.com,True,100,OneWord
2023-12-30 02:35:34.375292,2023-12-30 02:35:34.375292,bca92796-c158-4424-8cf4-4d991c7beed2,Reza Putri,1967-05-22,3655414110903291,62811556524,"Perum Jl. Laswi No. 734, RT 06/RW 03, Ville, Bogor 29629",reza944@yahoo.co.id,True,100,Valid
2022-06-06 16:50:14.825978,2023-08-21 11:51:50.113403,235f8014-baa8-44fc-8960-a0bbef0765d6,Nina,2014-10-18,1682346602805761,62834207146,"Perum Jl. Pacuan Kuda No. 393, RT 03/RW 08, Ville, Yogyakarta 47884",ninakusuma525@yahoo.com,True,100,OneWord
2023-05-12 21:45:08.842569,2024-01-22 01:30:01.508253,d5c78c56-3f99-49b4-be5b-7cc7e12b1022,Bayu Bayu,1950-02-23,5362176411465438,62882767315,"Gang Jalan Cikapayang No. 726, RT 11/RW 03, Ville, Denpasar 43288",bayu689@yahoo.com,True,100,Valid
2022-12-16 16:46:17.626115,2023-10-18 11:46:52.351453,0bc2b698-d066-475f-930a-868c7dd52676,Putra Santoso,2021-02-08,5242476612419029,62891650296,"Gg. Jl. Ronggowarsito No. 23, RT 11/RW 02, Ville, Banjarmasin 30407",putrasantoso193@gmail.co.id,True,100,Valid
2021-05-02 18:21:58.193521,2021-05-02 18:21:58.193521,85133d55-7997-4097-9925-3aa4026ebc7e,Galih,1999-12-31,3473894207795723,62864842126,"Jalan Gang Suryakencana No. 460, RT 01/RW 01, Ville, Depok 49865",galihpurnomo79@gmail.co.id,True,100,OneWord
2020-08-04 23:43:36.605060,2020-08-04 23:43:36.605060,e496cea9-5e1b-4621-a67b-dff06cd4c570,Sari Putra,1940-05-24,7407920905151579,62837179685,"Gang Gg. Abdul Muis No. 506, RT 04/RW 03, Ville, Semarang 68400",sari142@yahoo.co.id,False,100,Valid
2022-08-29 01:55:31.085674,2024-08-28 13:54:53.868992,fbd34ddc-5ee6-4fac-b526-b565a336eba3,Hana Wibowo,1978-08-19,1879694712120999,62854768706,"Jl. Jalan Ahmad Dahlan No. 328, RT 09/RW 07, Ville, Semarang 61195",hanawibowo487@yahoo.co.id,True,100,Valid
2023-03-10 10:16:10.301703,2023-06-20 05:57:37.944677,505badc8-e309-4e8f-8778-77b13e500225,Putri Lestari,1949-12-30,7218844601739522,62860181389,"Gg. Jalan Moch. Ramdan No. 354, RT 20/RW 09, Ville, Jakarta Pusat 13255",putrilestari556@gmail.com,True,100,Valid
2024-08-20 02:49:52.081178,2024-08-20 02:49:52.081178,244276af-82b7-4dd6-b14f-4f992fe4af31,Gita,1935-06-10,1754054512601378,62882669627,"Gg. Jl. Pasir Koja No. 679, RT 03/RW 05, Ville, Jakarta Selatan 62750",gita917@outlook.com,True,100,OneWord
2024-10-02 03:58:58.580052,2025-03-19 09:58:48.390376,386d0d0e-f56f-47b7-857a-549bdf70a992,Aldi,1953-07-07,7415721412485431,62847221551,"Jalan Gang Kendalsari No. 197, RT 03/RW 02, Ville, Jakarta Pusat 26971",aldi646@gmail.co.id,True,100,OneWord
2023-03-27 15:28:59.012657,2024-06-24 11:02:18.822221,e2c790df-1dd7-4c47-9e53-8cd46bdb57d8,Yuni,1960-09-08,1157040204219159,62880040955,"Jalan Gang Bangka Raya No. 101, RT 04/RW 05, Ville, Pekanbaru 60989",yuni896@yahoo.co.id,True,100,OneWord
2020-03-11 01:23:55.303577,2020-03-11 01:23:55.303577,5990440d-3fc5-4613-b449-6a2ee345637e,Hana Nugroho,1955-12-30,1738675111662438,62877113512,"Jl. Jalan Cikapayang No. 836, RT 08/RW 06, Ville, Batam 65203",hananugroho408@gmail.com,True,100,Valid
2022-06-14 17:56:50.884267,2024-11-08 02:00:01.999689,f089ac6e-ac04-4cc4-8ec3-552232b3fb62,Reza Kurniawan,2003-03-22,6388900701623322,62808979701,"Gg. Gg. Kutai No. 484, RT 11/RW 04, Ville, Medan 49172",rezakurniawan355@yahoo.co.id,True,100,Valid
2021-01-14 19:50:24.983861,2022-08-14 09:29:58.100126,82c8f16a-2389-4c69-b179-69906e5e9bae,Joko Santoso,1966-08-09,8235655612482631,62818465193,"Perum Gang M.H Thamrin No. 59, RT 18/RW 09, Ville, Padang 71468",jokosantoso911@yahoo.com,True,100,Valid
2020-01-18 13:18:46.217213,2020-01-18 13:18:46.217213,220dd246-a83c-4725-8e34-73ff3e697190,Umi,1964-12-30,7207913001474079,62839416788,"Jl. Gg. Tubagus Ismail No. 994, RT 20/RW 05, Ville, Tangerang 14019",umi612@gmail.co.id,True,100,OneWord
2022-09-08 18:20:53.941944,2025-01-10 21:22:24.175871,4266afd2-1eb4-42c7-8214-f567b570bb64,Kiki Oktaviani,1935-02-15,,62882740953,"Komplek Jl. Kapten Muslihat No. 17, RT 03/RW 05, Ville, Bekasi 66934",kikioktaviani774@gmail.co.id,True,75,Valid
2022-12-29 10:28:04.263941,2023-08-31 02:31:09.717462,bd46fe45-f319-46fb-ac12-e133a82810ad,Oscar Setiawan,1995-06-06,1849200603994279,62874978870,"Jl. Gg. Rumah Sakit No. 925, RT 18/RW 04, Ville, Pekanbaru 76561",oscarsetiawan400@outlook.com,True,100,Valid
2021-04-28 21:37:43.813795,2024-05-15 06:39:33.682015,5ad699e0-f70f-4c58-9f49-8aab4c64aa4f,Lina,1980-02-28,3385415205559693,62824919337,"Jalan Jl. Pacuan Kuda No. 360, RT 20/RW 08, Ville, Bandung 64323",lina841@gmail.com,True,100,OneWord
2022-03-29 08:33:01.310096,2025-04-19 10:23:01.228116,86a61eab-c026-4b6d-b118-f16cba93aeaa,Rani Pratama,1936-09-05,7323462609951765,62847030223,"Perum Jalan Merdeka No. 698, RT 09/RW 05, Ville, Bekasi 84821",ranipratama264@yahoo.co.id,True,100,Valid
2023-08-17 15:34:30.794753,2025-01-07 07:42:32.509014,816505b8-128e-478a-b6a9-26c6ca179d3b,Hana Anggraini,2000-09-12,8262751805843731,62892220772,"Jl. Gang Gedebage Selatan No. 952, RT 09/RW 05, Ville, Jakarta Timur 97145",hanaanggraini13@outlook.com,True,100,Valid
2020-01-13 01:15:39.485411,2020-12-19 01:20:04.358753,79bb4bb9-580d-4771-afe6-df90b0fe6fd9,Kartika  Kurniawan,2013-07-02,7634435311706891,62880041077,"Komplek Jl. Kiaracondong No. 68, RT 08/RW 03, Ville, Bekasi 71332",kartikakurniawan748@outlook.com,True,100,Valid
2021-07-09 20:06:04.533874,2025-03-08 18:01:44.337322,8853790f-047f-468b-be8b-5952f064c296,Oscar Pratama,1992-09-21,6555095407158795,62882149685,"Gg. Jalan Wonoayu No. 88, RT 09/RW 08, Ville, Tangerang 34197",oscarpratama854@yahoo.com,True,100,Valid
2020-10-17 00:52:25.975148,2021-08-11 03:10:59.107835,9f2c3ebf-2b32-4c07-9731-79499c1295a4,Tari Wijaya,1983-06-04,1426452006439735,62841468719,"Gg. Jl. Rajawali Barat No. 487, RT 16/RW 02, Ville, Bekasi 79948",tariwijaya220@gmail.co.id,True,100,Valid
2020-10-26 16:15:58.371907,2022-11-27 07:52:35.410081,3b1f5638-f8be-4bea-a296-d38f75f13a9e,Galih Maharani,2001-10-27,7399864808788202,62828471408,"Gang Jl. Pacuan Kuda No. 71, RT 20/RW 03, Ville, Jakarta Utara 86898",galihmaharani966@outlook.com,True,100,Valid
2020-01-18 01:17:27.657646,2022-08-12 01:27:59.641723,860a40f3-444a-43f7-b07d-d159465f5ca1,Ayu,2015-06-10,7387230509867911,62893708163,"Jalan Gang Sukajadi No. 386, RT 10/RW 05, Ville, Bogor 88179",ayukurniawan165@yahoo.co.id,True,100,OneWord
2023-08-05 05:39:54.846171,2025-02-21 03:04:12.004873,8d94265e-57c8-43c5-a63a-0fdb46826041,Umi Nugroho,2015-11-12,6292860111105753,62891869716,"Komplek Gang Bangka Raya No. 945, RT 12/RW 08, Ville, Depok 69259",uminugroho257@gmail.com,True,100,Valid
2022-08-18 00:35:40.590193,2023-07-25 21:07:43.585224,d6454c68-29b2-4f0d-a5e2-953ab42c8d56,Vina Indra,2001-04-24,7405420402066554,62804866199,"Gg. Jl. Ahmad Dahlan No. 468, RT 08/RW 05, Ville, Bandar Lampung 58042",vina196@gmail.com,True,100,Valid
2024-09-02 04:31:11.897847,2025-01-29 13:25:35.497324,b2542a42-2e94-4867-ab8d-9b3eb6898c38,Fitri,1963-04-22,1532086705504873,62807996286,"Jalan Gg. Pasteur No. 134, RT 13/RW 01, Ville, Bandar Lampung 57997",fitrioktaviani97@outlook.com,True,100,OneWord
2024-11-19 16:55:50.088002,2024-11-19 16:55:50.088002,d98b470f-d665-455f-8cee-890bb837fa4e,Dewi,1989-04-15,1152295406412805,62820841260,"Gang Jl. PHH. Mustofa No. 824, RT 17/RW 03, Ville, Jakarta Timur 99020",dewi585@yahoo.com,False,100,OneWord
2021-01-17 18:05:38.948657,2021-01-17 18:05:38.948657,f1ec5c11-e8d9-4231-98b7-8f385890d709,Eka Oktaviani,1992-08-14,3404742511497737,62886670859,"Gang Gang Erlangga No. 391, RT 01/RW 04, Ville, Jakarta Barat 31835",,True,95,Valid
2023-02-13 06:01:53.687173,2023-02-13 06:01:53.687173,ba361ff3-2247-4119-a398-ab6d3544ec29,Joko,1937-10-29,3285824904959934,62869927169,"Gg. Gang Suniaraja No. 89, RT 19/RW 09, Ville, Bogor 76548",joko758@yahoo.com,True,100,OneWord
2022-11-23 20:17:53.393609,2022-11-23 20:17:53.393609,40603f0f-3ce2-4c35-886d-c9287368d096,Ayu Santoso,2014-12-09,6595390102653990,62871199607,"Jl. Jl. Sadang Serang No. 133, RT 06/RW 04, Ville, Bandung 77290",ayusantoso737@yahoo.co.id,True,100,Valid
2021-03-28 08:05:35.544468,2025-02-25 17:57:44.346931,152f60ae-d4ba-4435-a2f9-0c773d4d669a,Putra Pratama,1982-03-27,6578716004884203,62860528067,"Jl. Jalan Rawamangun No. 778, RT 20/RW 05, Ville, Pekanbaru 64039",putrapratama213@yahoo.com,True,100,Valid
2023-04-11 02:20:23.617090,2025-05-21 15:59:35.095127,6bfe6be8-4198-4989-bea9-6fe289fb2f1a,Umi Sari,1996-01-25,7465643004404839,62845409204,"Jl. Jl. Ahmad Dahlan No. 985, RT 08/RW 02, Ville, Jakarta Selatan 89304",umisari951@yahoo.com,True,100,Valid
2022-03-15 01:48:47.448911,2022-03-15 01:48:47.448911,3a2282e2-0da9-4e78-9526-0c47f3f00704,Vina,2006-03-16,5297296003090634,62881479050,"Gang Gang BKR No. 790, RT 07/RW 09, Ville, Tangerang 21496",vina227@gmail.com,True,100,OneWord
2022-03-05 08:23:06.623034,2023-02-22 23:58:19.092735,405d7863-83aa-455c-8c80-c4caab44a7ab,Nanda,1962-12-28,3515726310066384,62893248554,"Gg. Jl. Pasirkoja No. 756, RT 08/RW 10, Ville, Denpasar 15449",nanda893@outlook.com,True,100,OneWord
2020-04-29 21:42:44.717145,2020-04-29 21:42:44.717145,a1b30437-8057-414e-a4fd-13b6baa41c41,Umi,1990-08-06,9442062105116404,62801324119,"Gg. Gang Suniaraja No. 988, RT 18/RW 10, Ville, Denpasar 28724",,True,95,OneWord
2023-06-13 17:31:17.338114,2024-01-22 08:06:26.293623,38bd891e-3a2e-40a7-a80a-f1e5d4b38eef,Kiki,1962-12-25,7543116303460909,62808912018,"Komplek Gang Stasiun Wonokromo No. 500, RT 09/RW 08, Ville, Bekasi 22126",kiki41@yahoo.com,True,100,OneWord
2020-07-28 23:14:49.563307,2022-03-13 11:03:02.880072,e2068ec8-103c-4883-966b-c434e4802fe6,Galih Suryanto,2006-02-16,,62831891589,"Jl. Gg. Gardujati No. 190, RT 14/RW 04, Ville, Semarang 34934",,True,70,Valid
2020-04-26 08:11:32.394140,2022-12-03 16:37:20.200740,f762a639-23c1-4ed8-a022-a3283cdf039a,Irfan,2000-10-17,1592154605425710,62805669006,"Jl. Jl. Kutisari Selatan No. 492, RT 06/RW 01, Ville, Batam 58999",irfan529@outlook.com,True,100,OneWord
2024-04-21 18:49:24.012320,2024-04-21 18:49:24.012320,dbd20047-ef4c-4cf4-ae93-f1e2b797b40d,BUDI KURNIAWAN,1989-12-24,1416945308735337,62830421919,"Jl. Jalan Monginsidi No. 149, RT 08/RW 04, Ville, Malang 98003",,True,95,Valid
2022-01-08 13:21:14.491528,2022-01-08 13:21:14.491528,e0b4883e-0d7c-4bd6-ae61-742b5898af53,Yuni Fitriani,1954-10-19,7343356804668843,62834666479,"Jalan Jalan Abdul Muis No. 242, RT 20/RW 03, Ville, Palembang 94928",yunifitriani706@gmail.com,False,100,Valid
2022-06-03 10:45:29.981964,2024-02-12 21:25:38.831114,5cb36b3c-17d4-4ea5-b0de-aceae8d874f0,Lia Suryanto,,1678010401851761,62881207129,"Gang Gg. Lembong No. 801, RT 02/RW 05, Ville, Batam 16735",liasuryanto977@gmail.co.id,True,85,Valid
2024-10-04 04:51:42.417504,2025-01-06 13:14:27.204120,632a385a-9a8c-47b4-839c-002de372efc7,Dewi Fitriani,1992-02-27,7644924903914310,62851845697,"Perum Gang Veteran No. 625, RT 12/RW 05, Ville, Denpasar 81179",dewifitriani43@gmail.co.id,True,100,Valid
2024-07-17 16:16:40.560093,2024-07-17 16:16:40.560093,df27e810-4194-4b13-979a-eaecb55ee616,Reza Indrawati,2001-03-16,3467480310202237,62835392392,"Gg. Gg. Cempaka No. 880, RT 07/RW 07, Ville, Bandar Lampung 12424",rezaindrawati678@yahoo.co.id,True,100,Valid
2021-09-09 08:11:01.230421,2024-03-24 02:12:18.202218,615d8f07-fef7-4f93-b045-d2db965f169a,Kiki Wardani,2012-02-25,1104744711021397,62858157492,"Perum Jalan Kutai No. 459, RT 13/RW 04, Ville, Padang 61126",kikiwardani421@yahoo.com,True,100,Valid
2024-08-15 23:50:32.518035,2024-09-12 00:55:20.776757,3cc1685a-0f83-48b8-9f99-4f13630f82c4,Yuni Nugroho,1978-08-23,9433615108128214,62893919134,"Jl. Jl. Moch. Ramdan No. 992, RT 12/RW 05, Ville, Bogor 10777",yuninugroho173@yahoo.co.id,True,100,Valid
2020-05-31 20:04:34.484359,2022-10-12 03:10:05.558636,3ff42956-2bf8-4b00-9c82-f1791b90e55f,Kartika Chandra,2020-01-02,,62866303971,"Jl. Jl. Rajawali Timur No. 120, RT 04/RW 03, Ville, Malang 21380",kartikachandra978@gmail.co.id,True,75,Valid
2024-04-09 17:37:29.761699,2024-04-09 17:37:29.761699,d00a36a6-89f5-4fc2-b406-afc76e047663,Lia Oktaviani,1969-10-08,7510786402222660,62803044835,"Komplek Gg. Pasir Koja No. 681, RT 06/RW 10, Ville, Depok 64685",liaoktaviani807@yahoo.co.id,True,100,Valid
2022-02-03 21:24:29.609668,2022-02-03 21:24:29.609668,6a60e98f-9240-4ea5-b906-fdab1e599b00,Tari Handoko,2019-06-11,7468886703727019,62824801438,"Perum Gg. H.J Maemunah No. 762, RT 10/RW 06, Ville, Jakarta Pusat 31240",tarihandoko686@gmail.co.id,True,100,Valid
2022-12-04 08:26:35.870026,2025-05-22 08:08:34.334921,0d76381a-8237-4979-b720-c9bf9e1b440f,Oktavia,1951-01-02,7440746011116997,62839864828,"Jl. Gang Tubagus Ismail No. 658, RT 04/RW 01, Ville, Banjarmasin 34749",oktaviaanggraini45@outlook.com,True,100,OneWord
2022-12-09 05:02:46.784227,2023-09-29 23:53:19.504451,11c62cf6-4042-480c-8473-d31f6d39e546,Joko Kurniawan,1951-11-25,3625242211415960,62825056566,"Jalan Gg. Laswi No. 424, RT 20/RW 02, Ville, Pekanbaru 17542",jokokurniawan105@outlook.com,True,100,Valid
2021-12-04 08:37:13.553153,2024-03-30 17:27:44.655713,8c0582cf-49e9-4e3a-b118-8434dc75527e,Yuni,,3667285103667836,62824890188,"Jalan Gang Kapten Muslihat No. 75, RT 05/RW 10, Ville, Bekasi 11555",yuni207@outlook.com,True,85,OneWord
2023-11-20 17:22:36.522051,2024-04-17 13:18:32.442215,73b79e3a-0ed3-4fe8-8695-f3dffc65b92c,Putra Indrawati,,7671130406635098,62888110711,"Komplek Jalan Stasiun Wonokromo No. 378, RT 12/RW 04, Ville, Samarinda 16403",putraindrawati514@gmail.com,True,85,Valid
2022-11-16 11:44:08.630474,2025-01-20 08:42:16.752837,6e19dde3-3867-4a4f-8d7c-e459e7fd3931,Maya,1936-12-16,5273611005849242,62836247208,"Jalan Jalan Rungkut Industri No. 842, RT 05/RW 05, Ville, Jakarta Selatan 73815",maya278@gmail.com,True,100,OneWord
2020-03-12 08:06:37.817569,2021-11-11 06:50:54.188973,b452f2b7-4593-49f9-a39f-11d3040d981f,Hadi Santoso,1936-04-22,5148900208017729,62852946623,"Komplek Gg. Pasir Koja No. 661, RT 07/RW 05, Ville, Bogor 38793",hadisantoso555@gmail.com,True,100,Valid
2021-12-14 21:18:00.197604,2025-03-30 18:04:48.313159,edb4cf47-74a2-4523-a82f-07cd4a6c5b3a,Vina,2001-04-24,7405420402066554,62804866199,"Gg. Jl. Ahmad Dahlan No. 468, RT 08/RW 05, Ville, Bandar Lampung 58042",vina196@gmail.com,True,100,OneWord
2021-01-02 22:12:23.302925,2022-09-10 16:28:52.558278,278d0c86-3050-42ee-b0c2-492509f4d6c4,Lia,1949-07-13,6118606709239075,62871984302,"Jl. Gang Kendalsari No. 595, RT 04/RW 10, Ville, Jakarta Timur 85312",,True,95,OneWord
